osm_type;osm_id;name;amenity;city;district;street;house_number;address;phone;email;website;telegram;vk;instagram;opening_hours;cuisine;capacity;description;latitude;longitude;osm_updated_at;yandex_maps_url;osm_url
node;1290110777;Палермо;restaurant;;;;;;;;;;;;;italian;;;55.9714288;37.9304796;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D0%BB%D0%B5%D1%80%D0%BC%D0%BE;https://www.openstreetmap.org/node/1290110777
node;9761748772;Палитра танца;dance_venue;;;;;;+7 968 014 05 12;palitra_dance@mail.ru;;;https://vk.com/palitra_dance;palitra_dance;;;;;55.8467116;37.1936318;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D0%BB%D0%B8%D1%82%D1%80%D0%B0%20%D1%82%D0%B0%D0%BD%D1%86%D0%B0;https://www.openstreetmap.org/node/9761748772
node;4351420298;Паллада;restaurant;;;;;;;;;;;;;;;;56.1909276;36.9897985;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D0%BB%D0%BB%D0%B0%D0%B4%D0%B0;https://www.openstreetmap.org/node/4351420298
node;1800594519;панорама;bar;;;;;;;;;;;;;;;;55.949574;38.0654496;;https://yandex.ru/maps/?text=%D0%BF%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%B0;https://www.openstreetmap.org/node/1800594519
node;13321368583;Панорама;restaurant;;;;;;;;;;;;;;;;55.7420877;37.1155121;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D0%BD%D0%BE%D1%80%D0%B0%D0%BC%D0%B0;https://www.openstreetmap.org/node/13321368583
node;6171381485;Паприка;restaurant;;;;;;+7 964 5535151;;;;;;;;;;55.3831395;36.7285596;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D0%BF%D1%80%D0%B8%D0%BA%D0%B0;https://www.openstreetmap.org/node/6171381485
node;4948714433;Парадиз;restaurant;;;;;;;;;;;;;;;;55.9034468;37.7139125;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D1%80%D0%B0%D0%B4%D0%B8%D0%B7;https://www.openstreetmap.org/node/4948714433
way;167574493;Паровоз;bar;;;;;;;;;;;;;;;;55.6826275;37.3162729;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D1%80%D0%BE%D0%B2%D0%BE%D0%B7;https://www.openstreetmap.org/way/167574493
way;285207837;Парус;restaurant;;;;;;;;;;;;;;;;56.049073;36.8301879;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D1%80%D1%83%D1%81;https://www.openstreetmap.org/way/285207837
node;8123449284;Патефон;bar;;;;;;;;;;;;;;;;55.9124699;37.8697792;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D1%82%D0%B5%D1%84%D0%BE%D0%BD;https://www.openstreetmap.org/node/8123449284
node;2467006486;Паццо;restaurant;;;улица Ворошилова;130А;улица Ворошилова, 130А;;;;;;;;pizza;;;54.920318;37.4357268;;https://yandex.ru/maps/?text=%D0%9F%D0%B0%D1%86%D1%86%D0%BE%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%92%D0%BE%D1%80%D0%BE%D1%88%D0%B8%D0%BB%D0%BE%D0%B2%D0%B0%2C%20130%D0%90;https://www.openstreetmap.org/node/2467006486
node;4555823517;Пекин;restaurant;;;;;;;;;;;;;chinese;;;55.8531688;38.4481064;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BA%D0%B8%D0%BD;https://www.openstreetmap.org/node/4555823517
node;5408146321;Пекин;restaurant;;;Комсомольская улица;24;Комсомольская улица, 24;;;;;;;;;;;55.8532454;38.4481486;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BA%D0%B8%D0%BD%2C%20%D0%9A%D0%BE%D0%BC%D1%81%D0%BE%D0%BC%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%2024;https://www.openstreetmap.org/node/5408146321
node;11429142869;Пекин;restaurant;;;;;;;;;;;;;;;;55.7831012;38.6189267;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BA%D0%B8%D0%BD;https://www.openstreetmap.org/node/11429142869
node;4779640044;Пекинский Сад;restaurant;;;;;;;;;;;;Mo-Su 11:00-23:00;;;;56.3110904;38.1364344;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BA%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%A1%D0%B0%D0%B4;https://www.openstreetmap.org/node/4779640044
node;12123000346;Пеламуши;restaurant;;;;;;;;https://pelamushi.cafe/;;;;;georgian;;;55.8709287;37.3197639;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BB%D0%B0%D0%BC%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/12123000346
way;160341769;Пена;restaurant;;;улица Ленточка;2;улица Ленточка, 2;;;;;;;;;;;55.9948989;37.8271781;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BD%D0%B0%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9B%D0%B5%D0%BD%D1%82%D0%BE%D1%87%D0%BA%D0%B0%2C%202;https://www.openstreetmap.org/way/160341769
node;4720000389;Пена и Пар;bar;;;Высоковольтная улица;22;Высоковольтная улица, 22;;;https://vk.com/svejeepivo;;;;"Mo-Fr 12:00-23:00; Sa-Su 10:00-23:00";;;;55.5736326;38.202923;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BD%D0%B0%20%D0%B8%20%D0%9F%D0%B0%D1%80%2C%20%D0%92%D1%8B%D1%81%D0%BE%D0%BA%D0%BE%D0%B2%D0%BE%D0%BB%D1%8C%D1%82%D0%BD%D0%B0%D1%8F%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%2022;https://www.openstreetmap.org/node/4720000389
node;11747118969;Пенотека;pub;;;;;;+7 (903) 137-83-89;;;;;;Mo-Su 11:00-23:00;;;;55.9586945;37.6775343;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D0%BD%D0%BE%D1%82%D0%B5%D0%BA%D0%B0;https://www.openstreetmap.org/node/11747118969
node;8390867549;Первый;bar;;;;;;+7 800 5500820;;https://барпервый.рф/;;https://vk.com/firstbar_istra;https://www.instagram.com/firstbar_istra/;"Mo-Fr 09:00-23:00; Sa,Su 11:00-23:00";;;;55.9130751;36.8661821;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%80%D0%B2%D1%8B%D0%B9;https://www.openstreetmap.org/node/8390867549
node;4895811973;Петровский дворик;restaurant;;;;;;;;;;;;;;;;56.2006491;38.0660167;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%B4%D0%B2%D0%BE%D1%80%D0%B8%D0%BA;https://www.openstreetmap.org/node/4895811973
node;1271048807;Петушок;restaurant;;;;;;;;;;;;;;;;55.8071186;38.1891087;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%82%D1%83%D1%88%D0%BE%D0%BA;https://www.openstreetmap.org/node/1271048807
node;8959036534;Петruшка;restaurant;;;;;;;;;;;;;;;Гриль-бар;55.5475371;37.8559692;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%82ru%D1%88%D0%BA%D0%B0;https://www.openstreetmap.org/node/8959036534
node;2093478747;Пехорка;pub;;;;;;;;;;;;;;;;55.7933445;37.8417485;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%85%D0%BE%D1%80%D0%BA%D0%B0;https://www.openstreetmap.org/node/2093478747
way;199347144;Пехорка;restaurant;;;;;;;;;;;;;;;;55.7935837;37.8425989;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%85%D0%BE%D1%80%D0%BA%D0%B0;https://www.openstreetmap.org/way/199347144
node;11271210793;Печка бар;restaurant;;;;;;;;;;;;;;;;55.9637997;38.0419334;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%87%D0%BA%D0%B0%20%D0%B1%D0%B0%D1%80;https://www.openstreetmap.org/node/11271210793
node;7761647888;Печки-лавочки;restaurant;;;;;;;;;;;;;;;;56.30918;38.1370828;;https://yandex.ru/maps/?text=%D0%9F%D0%B5%D1%87%D0%BA%D0%B8-%D0%BB%D0%B0%D0%B2%D0%BE%D1%87%D0%BA%D0%B8;https://www.openstreetmap.org/node/7761647888
node;4741158045;Пивариум;pub;;;;;;;;;;;;;;;;55.9047232;37.7256682;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC;https://www.openstreetmap.org/node/4741158045
node;6938180885;Пивариум;pub;;;;;;;;;;;;;;;;55.9198697;37.7187491;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B0%D1%80%D0%B8%D1%83%D0%BC;https://www.openstreetmap.org/node/6938180885
node;5084730469;Пивасик;bar;;;;;;;;;;;;;;;;55.6623388;38.0093944;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B0%D1%81%D0%B8%D0%BA;https://www.openstreetmap.org/node/5084730469
node;2991013969;Пивасоff;bar;;;;;;;;;;;;Mo-Su 12:00-24:00;;;;55.5682314;38.2017054;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B0%D1%81%D0%BEff;https://www.openstreetmap.org/node/2991013969
node;2655760763;Пивбар;bar;;;;;;"+7 495 5003464;+7 495 5003474";;;;;;"Su-Tu 17:00-24:00; Fr-Sa 17:00-02:00";;;;55.9213685;37.8703955;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B1%D0%B0%D1%80;https://www.openstreetmap.org/node/2655760763
node;5584675985;Пивбар;bar;;;;;;;;;;;;;;;;55.896075;37.4531693;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B1%D0%B0%D1%80;https://www.openstreetmap.org/node/5584675985
node;1347780567;"пивбар ""Ёрш""";pub;;;;;;;;;;;;;;;;55.8356533;37.9785172;;https://yandex.ru/maps/?text=%D0%BF%D0%B8%D0%B2%D0%B1%D0%B0%D1%80%20%22%D0%81%D1%80%D1%88%22;https://www.openstreetmap.org/node/1347780567
node;5658689386;Пивбармаг;bar;;;;;;;;;;;;Mo-Su 13:00-00:30;barbecue;;;55.8238197;37.943981;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B1%D0%B0%D1%80%D0%BC%D0%B0%D0%B3;https://www.openstreetmap.org/node/5658689386
node;12269720802;Пивглав;pub;;;;;;;;;;;;10:00-22:00;;;;55.801727;39.0023591;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%B3%D0%BB%D0%B0%D0%B2;https://www.openstreetmap.org/node/12269720802
node;5657056121;Пивная;pub;;;;;;;;;;;;;;;;55.6613075;38.0144748;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F;https://www.openstreetmap.org/node/5657056121
node;6401784687;"Пивная ""МИНОРОФЪ""";biergarten;;;;;;;;;;;;;;;;55.9434695;37.9713705;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F%20%22%D0%9C%D0%98%D0%9D%D0%9E%D0%A0%D0%9E%D0%A4%D0%AA%22;https://www.openstreetmap.org/node/6401784687
node;3791252629;Пивная лавка;bar;;;;;;;;;;;;Mo-Su 11:00-23:00;;;;55.8343045;37.2771005;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F%20%D0%BB%D0%B0%D0%B2%D0%BA%D0%B0;https://www.openstreetmap.org/node/3791252629
node;7907741655;Пивная № 1;pub;;;;;;;;;;;;;;;;55.9103006;37.8675395;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F%20%E2%84%96%201;https://www.openstreetmap.org/node/7907741655
node;1460207532;Пивной бар;bar;;;;;;;;;;;;;;;;55.8160359;38.9716505;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9%20%D0%B1%D0%B0%D1%80;https://www.openstreetmap.org/node/1460207532
node;4385927891;Пивной бар;bar;;;;;;;;;;;;;;;;55.7871851;38.4431624;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9%20%D0%B1%D0%B0%D1%80;https://www.openstreetmap.org/node/4385927891
node;452045776;Пивной лещь;bar;;;улица Машиностроителей;;улица Машиностроителей;;;;;;;;;;;55.4079868;37.5796398;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9%20%D0%BB%D0%B5%D1%89%D1%8C%2C%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%20%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D0%B5%D0%BB%D0%B5%D0%B9;https://www.openstreetmap.org/node/452045776
node;3124752465;Пивной рай;pub;;;;;;;;;;;;;;;;55.6627288;38.0061324;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9%20%D1%80%D0%B0%D0%B9;https://www.openstreetmap.org/node/3124752465
node;3295599632;"Пивной-бар ""Блиндаж""";bar;;;;;;;;;;;;;;;;56.4385992;38.249378;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9-%D0%B1%D0%B0%D1%80%20%22%D0%91%D0%BB%D0%B8%D0%BD%D0%B4%D0%B0%D0%B6%22;https://www.openstreetmap.org/node/3295599632
node;5981297488;Пиво и креветки;bar;;;;;;;;;;;;Mo-Su 09:00-23:00;;;;55.9086894;38.0565266;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BE%20%D0%B8%20%D0%BA%D1%80%D0%B5%D0%B2%D0%B5%D1%82%D0%BA%D0%B8;https://www.openstreetmap.org/node/5981297488
node;8044539312;Пиво, рак, да щука;bar;;;;;;;;;;;;;;;;55.5598368;37.8140045;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BE%2C%20%D1%80%D0%B0%D0%BA%2C%20%D0%B4%D0%B0%20%D1%89%D1%83%D0%BA%D0%B0;https://www.openstreetmap.org/node/8044539312
node;4459090390;Пивоварня Шварцкайзер;pub;;;;;;;;;;;;;;;;55.3801725;38.9287035;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BE%D0%B2%D0%B0%D1%80%D0%BD%D1%8F%20%D0%A8%D0%B2%D0%B0%D1%80%D1%86%D0%BA%D0%B0%D0%B9%D0%B7%D0%B5%D1%80;https://www.openstreetmap.org/node/4459090390
node;11985407622;Пивовед;pub;;;Новый бульвар;5;Новый бульвар, 5;;;;;;;11:00-23:00;;;;55.9376233;37.5071841;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BE%D0%B2%D0%B5%D0%B4%2C%20%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9%20%D0%B1%D1%83%D0%BB%D1%8C%D0%B2%D0%B0%D1%80%2C%205;https://www.openstreetmap.org/node/11985407622
node;11915799664;Пивотека 465;bar;;;;;;;;;;;;"Mo-Th,Su 12:00-24:00; Fr-Sa 12:00-01:00";;;;55.7004112;37.3422594;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%B2%D0%BE%D1%82%D0%B5%D0%BA%D0%B0%20465;https://www.openstreetmap.org/node/11915799664
node;4111167938;Пикник;restaurant;;;;;;+7 495 6463600;;http://piknikrest.ru/;;;;Mo-Su 12:00-24:00;;;;55.8085279;37.1278333;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%BA%D0%BD%D0%B8%D0%BA;https://www.openstreetmap.org/node/4111167938
node;4001276724;Пиноккио;restaurant;;;;;;;;;;;;;;;;55.5789285;39.5142897;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D0%BD%D0%BE%D0%BA%D0%BA%D0%B8%D0%BE;https://www.openstreetmap.org/node/4001276724
way;404227694;Пироговский Дворик;restaurant;;;Центральная улица;100Б;Центральная улица, 100Б;;;;;;;;;;;55.9896913;37.7278083;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%80%D0%BE%D0%B3%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9%20%D0%94%D0%B2%D0%BE%D1%80%D0%B8%D0%BA%2C%20%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D1%83%D0%BB%D0%B8%D1%86%D0%B0%2C%20100%D0%91;https://www.openstreetmap.org/way/404227694
node;3665752252;Пирогъ;restaurant;;;;;;+7 929 5817771;;;;;;Mo-Su 10:00-21:00;international;;;55.6591377;37.1980068;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%80%D0%BE%D0%B3%D1%8A;https://www.openstreetmap.org/node/3665752252
node;3383013063;Пиросмани;restaurant;;;;;;;;;;;;;;;;55.6771531;37.8992845;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%80%D0%BE%D1%81%D0%BC%D0%B0%D0%BD%D0%B8;https://www.openstreetmap.org/node/3383013063
node;4570033792;Пиросмани;restaurant;;;;;;;;;;;;;;;;56.3114039;38.1347723;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%80%D0%BE%D1%81%D0%BC%D0%B0%D0%BD%D0%B8;https://www.openstreetmap.org/node/4570033792
node;3356148993;Пицца-Пи;restaurant;;;;;;+7 495 9745516;;http://pizzapi.ru;;;;Mo-Su 10:00-24:00;pizza;;;55.8194623;37.3210961;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%86%D1%86%D0%B0-%D0%9F%D0%B8;https://www.openstreetmap.org/node/3356148993
node;665036094;ПиццаЛэнд;restaurant;;;;;;"+7 495 5657100;+7 495 5657300";;http://pizzaland.su;;;;11:00-23:00;;;;55.9468678;37.5069997;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%86%D1%86%D0%B0%D0%9B%D1%8D%D0%BD%D0%B4;https://www.openstreetmap.org/node/665036094
way;1455561732;"Пиццерия ""Адриано""";restaurant;;;;;;;;;;;;;;;;55.9489768;38.0886126;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%86%D1%86%D0%B5%D1%80%D0%B8%D1%8F%20%22%D0%90%D0%B4%D1%80%D0%B8%D0%B0%D0%BD%D0%BE%22;https://www.openstreetmap.org/way/1455561732
node;1015633947;"Пиццерия ""Pazzo""";restaurant;;;;;;;;;;;;;pizza;;;54.9232632;37.4401205;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%86%D1%86%D0%B5%D1%80%D0%B8%D1%8F%20%22Pazzo%22;https://www.openstreetmap.org/node/1015633947
node;684596636;Пиццерия в дворце спорта;restaurant;;;;;;;;;;;;;pizza;;;55.3740607;39.0477252;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%86%D1%86%D0%B5%D1%80%D0%B8%D1%8F%20%D0%B2%20%D0%B4%D0%B2%D0%BE%D1%80%D1%86%D0%B5%20%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%B0;https://www.openstreetmap.org/node/684596636
node;2093176282;Пиццерони;restaurant;;;;;;+7 926 5776303;;;;;;Mo-Fr 11:00-23:00;pizza;;;56.7573141;37.1350302;;https://yandex.ru/maps/?text=%D0%9F%D0%B8%D1%86%D1%86%D0%B5%D1%80%D0%BE%D0%BD%D0%B8;https://www.openstreetmap.org/node/2093176282
node;2413754844;Планета Суши;restaurant;;;;;;+7 495 6413325;;https://planetsushi.ru/;;;;;sushi;;;55.7936996;37.9382993;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/2413754844
node;2937844969;Планета Суши;restaurant;;;;;;+7 495 2807560;;https://planetsushi.ru/;;;;;sushi;;;55.9135036;37.5841079;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/2937844969
node;4457721185;Планета Суши;restaurant;;;;;;+7 495 6688292;;https://planetsushi.ru/;;;;;sushi;;;55.6616704;37.880293;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/4457721185
node;5643722665;Планета Суши;restaurant;;;;;;+7 495 2361462;;https://planetsushi.ru/;;;;;japanese;;;55.7197022;37.3791897;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643722665
node;5643722706;Планета Суши;restaurant;;;;;;+7 498 7208860;;https://planetsushi.ru/;;;;;sushi;;;55.9334633;37.8431636;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643722706
node;5643722709;Планета Суши;restaurant;;;;;;+7 903 7207148;;https://planetsushi.ru/;;;;"Su-Th 10:00-23:00; Fr,Sa 10:00-24:00";sushi;;;55.8206937;37.3870432;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643722709
node;5643723631;Планета Суши;restaurant;;;;;;+7 499 6660400;;https://planetsushi.ru/;;;;"Su-Th 10:00-24:00; Fr-Sa 10:00-01:00";sushi;;;55.4517419;37.7632043;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643723631
node;5643723632;Планета Суши;restaurant;;;;;;+7 916 3774838;;https://planetsushi.ru/;;;;;sushi;;;55.975179;37.9072577;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643723632
node;5643723634;Планета Суши;restaurant;;;;;;+7 916 2134713;;https://planetsushi.ru/;;;;;japanese;;;55.1531096;37.4592175;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643723634
node;5643723637;Планета Суши;restaurant;;;;;;+7 495 9874351;;https://planetsushi.ru/;;;;;sushi;;;55.5865949;37.7240413;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643723637
node;5643723662;Планета Суши;restaurant;;;;;;+7 499 2701110;;https://planetsushi.ru/;;;;;sushi;;;55.9998089;37.2589087;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5643723662
node;5679537121;Планета Суши;restaurant;;;;;;;;;;;;;sushi;;;55.999295;37.260082;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/5679537121
node;10648010658;Планета Суши;restaurant;;;;;;;;;;;;Mo-Su 10:00-22:00;"japanese;ramen;sushi";;;54.9409665;37.4052232;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%20%D0%A1%D1%83%D1%88%D0%B8;https://www.openstreetmap.org/node/10648010658
node;1214071663;Планетарий;nightclub;;;;;;+7 498 4848434;;http://planetary.ru;;;;Mo-Su 12:00-20:00;;;;55.5980449;38.1130649;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D0%BD%D0%B5%D1%82%D0%B0%D1%80%D0%B8%D0%B9;https://www.openstreetmap.org/node/1214071663
node;11915799663;Платформа;bar;;;;;;;;;;;;"Mo-Th,Su 12:00-24:00; Fr-Sa 12:00-01:00";;;;55.7001327;37.3418327;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%B0%D1%82%D1%84%D0%BE%D1%80%D0%BC%D0%B0;https://www.openstreetmap.org/node/11915799663
node;3632340554;Плов едим!;restaurant;;;;;;+7 925 7681828;;https://plovedim.ru;;;;Mo-Su 10:00-22:00;;;;55.6323378;38.0124188;;https://yandex.ru/maps/?text=%D0%9F%D0%BB%D0%BE%D0%B2%20%D0%B5%D0%B4%D0%B8%D0%BC!;https://www.openstreetmap.org/node/3632340554
node;1893355263;Погребок;restaurant;;;;;;;;;;;;;;;;54.8863856;38.0814852;;https://yandex.ru/maps/?text=%D0%9F%D0%BE%D0%B3%D1%80%D0%B5%D0%B1%D0%BE%D0%BA;https://www.openstreetmap.org/node/1893355263
node;5215325802;Погребок;bar;;;;;;;;;;;;;;;;55.9442164;37.4911103;;https://yandex.ru/maps/?text=%D0%9F%D0%BE%D0%B3%D1%80%D0%B5%D0%B1%D0%BE%D0%BA;https://www.openstreetmap.org/node/5215325802
node;4811328342;Под куполом;bar;;;;;;;;;;;;10:00-24:00;;;;55.7645584;36.9489815;;https://yandex.ru/maps/?text=%D0%9F%D0%BE%D0%B4%20%D0%BA%D1%83%D0%BF%D0%BE%D0%BB%D0%BE%D0%BC;https://www.openstreetmap.org/node/4811328342
node;7028585542;Подворье;restaurant;;;;;;+7 967 026-89-99;;;;;;"Mo-Th 12:00-21:00; Fr 12:00-03:00; Sa 13:00-03:00; Su 13:00-21:00";"burger;kebab;regional;russian";;;55.2834385;37.621184;;https://yandex.ru/maps/?text=%D0%9F%D0%BE%D0%B4%D0%B2%D0%BE%D1%80%D1%8C%D0%B5;https://www.openstreetmap.org/node/7028585542
way;467223492;Подмосковные вечера;restaurant;;;Рублёво-Успенское шоссе;205;Рублёво-Успенское шоссе, 205;+7 495 7779021;;https://pvechera.ru/;;;;Mo-Su 12:00-24:00;"italian;russian";1 этаж - 200, 2 этаж - 250, винотека - 50, библиотека 30;;55.7384168;37.2418519;;https://yandex.ru/maps/?text=%D0%9F%D0%BE%D0%B4%D0%BC%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D0%BD%D1%8B%D0%B5%20%D0%B2%D0%B5%D1%87%D0%B5%D1%80%D0%B0%2C%20%D0%A0%D1%83%D0%B1%D0%BB%D1%91%D0%B2%D0%BE-%D0%A3%D1%81%D0%BF%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20205;https://www.openstreetmap.org/way/467223492
node;13324053701;Подъезд;bar;;;Можайское шоссе;43;Можайское шоссе, 43;;;;;;;Mo-Su 16:00-02:00;;;;55.6715817;37.266886;;https://yandex.ru/maps/?text=%D0%9F%D0%BE%D0%B4%D1%8A%D0%B5%D0%B7%D0%B4%2C%20%D0%9C%D0%BE%D0%B6%D0%B0%D0%B9%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%2043;https://www.openstreetmap.org/node/13324053701
